,colony_id,full_treatment,treatment,species,group,final,cage,genotype,2021.03.09,2021.03.18,2021.05.03,2023.05.13,2021.06.01,2021.06.22,2021.06.29,2021.07.15,date.planted,date.dead,days.alive,final.status
1342,OFAV-4-PS-362,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,362,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1343,OFAV-4-PS-365,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,365,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1344,OFAV-4-PS-366,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,366,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1345,OFAV-4-PS-367,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,367,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1346,OFAV-4-PS-368,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,368,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1347,OFAV-4-PS-369,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,369,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1348,OFAV-4-PS-370,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,370,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1349,OFAV-4-PS-371,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,371,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1350,OFAV-4-PS-0HS3,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,0HS3,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1351,OFAV-4-PS-0HS4,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,0HS4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1352,OFAV-4-PS-2HS12,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,2HS12,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1353,OFAV-4-PS-2HS2,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,2HS2,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1354,OFAV-4-PS-2HS48,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,2HS48,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1355,OFAV-4-PS-2HS6,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,2HS6,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1356,OFAV-4-PS-9AZ2,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9AZ2,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1357,OFAV-4-PS-9AZ5,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9AZ5,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1358,OFAV-4-PS-9AZ9,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9AZ9,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1359,OFAV-4-PS-9EV35,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9EV35,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1360,OFAV-4-PS-9EV4,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9EV4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1361,OFAV-4-PS-9EV40,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9EV40,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1362,OFAV-4-PS-9EV5,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9EV5,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1363,OFAV-4-PS-9GT35,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9GT35,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1364,OFAV-4-PS-9GT4,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9GT4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1365,OFAV-4-PS-9GT46,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9GT46,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1366,OFAV-4-PS-9IR44,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9IR44,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1367,OFAV-4-PS-9JQ4,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9JQ4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1368,OFAV-4-PS-9JQ42,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9JQ42,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1369,OFAV-4-PS-9JQ431,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,9JQ431,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1371,OFAV-4-PS-AZ,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,AZ,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1372,OFAV-4-PS-CX,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,CX,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1373,OFAV-4-PS-DW,OFAV_PS,PS,OFAV,OFAV_P,shallow,4-PS,DW,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1375,OFAV-5-PS-310,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,310,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1376,OFAV-5-PS-313,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,313,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1377,OFAV-5-PS-352,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,352,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1378,OFAV-5-PS-356,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,356,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1379,OFAV-5-PS-357,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,357,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1380,OFAV-5-PS-358,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,358,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1381,OFAV-5-PS-359,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,359,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1382,OFAV-5-PS-360,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,360,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1383,OFAV-5-PS-362,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,362,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1384,OFAV-5-PS-365,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,365,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1385,OFAV-5-PS-366,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,366,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1386,OFAV-5-PS-367,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,367,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1387,OFAV-5-PS-368,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,368,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1388,OFAV-5-PS-369,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,369,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1389,OFAV-5-PS-370,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,370,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1390,OFAV-5-PS-371,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,371,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1391,OFAV-5-PS-0HS3,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,0HS3,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1392,OFAV-5-PS-0HS4,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,0HS4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1393,OFAV-5-PS-2HS12,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,2HS12,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1394,OFAV-5-PS-2HS2,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,2HS2,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1395,OFAV-5-PS-2HS48,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,2HS48,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1396,OFAV-5-PS-2HS6,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,2HS6,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1397,OFAV-5-PS-9AZ2,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9AZ2,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1398,OFAV-5-PS-9AZ5,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9AZ5,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1399,OFAV-5-PS-9AZ9,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9AZ9,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1400,OFAV-5-PS-9EV35,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9EV35,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1402,OFAV-5-PS-9EV40,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9EV40,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1403,OFAV-5-PS-9EV5,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9EV5,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1404,OFAV-5-PS-9GT35,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9GT35,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1405,OFAV-5-PS-9GT4,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9GT4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1406,OFAV-5-PS-9GT46,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9GT46,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1408,OFAV-5-PS-9JQ4,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9JQ4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1409,OFAV-5-PS-9JQ42,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9JQ42,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1410,OFAV-5-PS-9JQ431,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9JQ431,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1411,OFAV-5-PS-9JQ53,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,9JQ53,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1412,OFAV-5-PS-AZ,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,AZ,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1413,OFAV-5-PS-CX,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,CX,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1415,OFAV-5-PS-EV,OFAV_PS,PS,OFAV,OFAV_P,shallow,5-PS,EV,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1416,OFAV-6-PS-310,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,310,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1417,OFAV-6-PS-313,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,313,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1418,OFAV-6-PS-352,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,352,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1419,OFAV-6-PS-356,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,356,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1420,OFAV-6-PS-357,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,357,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1421,OFAV-6-PS-358,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,358,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1422,OFAV-6-PS-359,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,359,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1423,OFAV-6-PS-360,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,360,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1424,OFAV-6-PS-362,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,362,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1425,OFAV-6-PS-365,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,365,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1426,OFAV-6-PS-366,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,366,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1427,OFAV-6-PS-367,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,367,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1428,OFAV-6-PS-368,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,368,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1429,OFAV-6-PS-369,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,369,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1431,OFAV-6-PS-371,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,371,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1432,OFAV-6-PS-0HS3,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,0HS3,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1433,OFAV-6-PS-0HS4,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,0HS4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1434,OFAV-6-PS-2HS12,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,2HS12,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1435,OFAV-6-PS-2HS2,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,2HS2,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1436,OFAV-6-PS-2HS48,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,2HS48,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1437,OFAV-6-PS-2HS6,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,2HS6,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1438,OFAV-6-PS-9AZ2,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9AZ2,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1439,OFAV-6-PS-9AZ5,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9AZ5,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1440,OFAV-6-PS-9AZ9,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9AZ9,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1441,OFAV-6-PS-9EV35,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9EV35,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1442,OFAV-6-PS-9EV4,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9EV4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1443,OFAV-6-PS-9EV40,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9EV40,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1444,OFAV-6-PS-9EV5,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9EV5,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1445,OFAV-6-PS-9GT35,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9GT35,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1446,OFAV-6-PS-9GT4,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9GT4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1447,OFAV-6-PS-9GT46,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9GT46,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1448,OFAV-6-PS-9IR44,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9IR44,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1450,OFAV-6-PS-9JQ42,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9JQ42,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1451,OFAV-6-PS-9JQ431,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9JQ431,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1452,OFAV-6-PS-9JQ53,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,9JQ53,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1453,OFAV-6-PS-AZ,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,AZ,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1454,OFAV-6-PS-CX,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,CX,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1455,OFAV-6-PS-DW,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,DW,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1456,OFAV-6-PS-EV,OFAV_PS,PS,OFAV,OFAV_P,shallow,6-PS,EV,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1457,OFAV-7-PS-310,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,310,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1458,OFAV-7-PS-313,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,313,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1459,OFAV-7-PS-352,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,352,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1460,OFAV-7-PS-356,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,356,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1461,OFAV-7-PS-357,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,357,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1462,OFAV-7-PS-358,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,358,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1463,OFAV-7-PS-359,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,359,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1464,OFAV-7-PS-360,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,360,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1465,OFAV-7-PS-362,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,362,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1466,OFAV-7-PS-365,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,365,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1467,OFAV-7-PS-366,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,366,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1468,OFAV-7-PS-367,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,367,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1469,OFAV-7-PS-368,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,368,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1470,OFAV-7-PS-369,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,369,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1472,OFAV-7-PS-371,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,371,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1473,OFAV-7-PS-0HS3,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,0HS3,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1474,OFAV-7-PS-0HS4,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,0HS4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1475,OFAV-7-PS-2HS12,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,2HS12,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1476,OFAV-7-PS-2HS2,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,2HS2,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1477,OFAV-7-PS-2HS48,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,2HS48,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1478,OFAV-7-PS-2HS6,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,2HS6,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1479,OFAV-7-PS-9AZ2,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9AZ2,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1480,OFAV-7-PS-9AZ5,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9AZ5,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1481,OFAV-7-PS-9AZ9,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9AZ9,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1482,OFAV-7-PS-9EV35,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9EV35,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1483,OFAV-7-PS-9EV4,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9EV4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1484,OFAV-7-PS-9EV40,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9EV40,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1485,OFAV-7-PS-9EV5,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9EV5,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1486,OFAV-7-PS-9GT35,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9GT35,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1487,OFAV-7-PS-9GT4,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9GT4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1488,OFAV-7-PS-9GT46,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9GT46,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1489,OFAV-7-PS-9IR44,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9IR44,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1490,OFAV-7-PS-9JQ4,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9JQ4,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1491,OFAV-7-PS-9JQ42,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9JQ42,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1492,OFAV-7-PS-9JQ431,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9JQ431,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1493,OFAV-7-PS-9JQ53,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,9JQ53,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1494,OFAV-7-PS-AZ,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,AZ,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1495,OFAV-7-PS-CX,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,CX,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1496,OFAV-7-PS-DW,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,DW,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
1497,OFAV-7-PS-EV,OFAV_PS,PS,OFAV,OFAV_P,shallow,7-PS,EV,NA,NA,NA,NA,NA,alive,alive,alive,2021.06.22,2021.07.15,,0
